rate_unemployment,percent_college,percent_married,median_income,percent_lunch,average_act
0.168553866062763,0.525494901019796,0.447747747747748,38209.0,0.593129770992366,
0.176456310679612,0.336409783110291,0.51044474393531,31909.0,0.686509964230966,24.035409035409
0.0940521535306182,0.799697428139183,0.888571428571429,63736.0,0.150074294205052,21.6910866910867
0.0445775116433799,0.620611551528879,0.894186046511628,78424.0,0.327332242225859,22.6678876678877
0.0529222273354809,0.829074151654797,0.82555910543131,110665.0,0.102465753424658,26.7216117216117
0.0,0.677475898334794,1.0,36250.0,0.57864941366761,23.3516483516484
0.0735373054213634,0.505791505791506,0.818411097099622,61838.0,0.288808664259928,17.4908424908425
0.0574468085106383,0.771313631440507,0.862976406533575,99953.0,0.103800572129138,22.6190476190476
0.0366407263294423,0.671508379888268,0.662460567823344,46887.0,0.210727969348659,
0.131774707757705,0.611697806661251,0.670644391408115,41707.0,0.423497267759563,
0.00694444444444444,0.760898282694848,0.566137566137566,53929.0,0.290718038528897,23.2783882783883
0.0335022522522523,0.582650466233399,0.573940847322142,45981.0,0.369168356997972,
0.141025641025641,0.321135991261606,0.577433628318584,42798.0,0.306024096385542,17.979242979243
0.0742894056847545,0.556067588325653,0.558363417569194,37569.0,0.436482084690554,22.032967032967
0.0505952380952381,0.881721890277023,0.866426756985605,120262.0,0.0683875293328864,22.8632478632479
0.115399610136452,0.669838945827233,0.438818565400844,55956.0,0.507281553398058,
0.0229053646775166,0.750262329485834,0.719242902208202,48232.0,0.252279635258359,20.006105006105
0.0516783385655639,0.647642679900744,0.643262411347518,56706.0,0.223492723492724,23.0586080586081
0.108674304418985,0.525988173046997,0.760573476702509,54503.0,0.271889400921659,22.5457875457875
0.0615901455767077,0.604040404040404,0.885885885885886,45987.0,0.269230769230769,
0.0793036750483559,0.643078283945157,0.812676056338028,70804.0,0.143562320032908,22.3504273504273
0.13683193818416,0.23306311522872,0.599163179916318,39618.0,0.834174477289113,25.8424908424908
0.0263808738664468,0.872348630929425,0.646794150731159,57200.0,0.308459549316587,
0.0235294117647059,0.211781206171108,0.588560885608856,32292.0,0.859615384615385,23.8156288156288
0.156847742922724,0.544479495268139,0.653288740245262,32746.0,0.445958219800182,23.5225885225885
0.10828025477707,0.832359081419624,0.872694556905083,104077.0,0.22508896797153,21.5445665445665
0.0826061663757999,0.466836734693878,0.675369886858137,34399.0,0.69,26.2332112332112
0.0656887755102041,0.575370464997445,0.805687203791469,79102.0,0.282021151586369,22.960927960928
0.0559974546611518,0.841357308584687,0.921052631578947,118005.0,0.111417539988969,19.2979242979243
0.12784013139885,0.280149968756509,0.640344311377245,33679.0,0.548449612403101,
0.0838179519595449,0.616497119745067,0.74975845410628,68231.0,0.404791929382093,19.0781440781441
0.0510783200908059,0.495880535530381,0.720710059171598,43897.0,0.251851851851852,19.3223443223443
0.0580474934036939,0.754798761609907,0.841666666666667,88864.0,0.0883720930232558,17.6862026862027
0.0644937586685159,0.723738062755798,0.716577540106952,59191.0,0.314215985356925,
0.074018691588785,0.598765432098765,0.811147540983607,51946.0,0.215266337177375,17.2710622710623
0.0801248699271592,0.523658192090395,0.559804719283971,41712.0,0.313659359190556,
0.118025751072961,0.370949074074074,0.715736040609137,36541.0,0.457364341085271,20.0549450549451
0.0725513905683192,0.670592310356772,0.918081918081918,111384.0,0.0218390804597701,18.4676434676435
0.0517958412098299,0.856123215627348,0.715346534653465,33720.0,0.422203532380151,21.5201465201465
0.0913226032190343,0.790380473797559,0.626950354609929,34992.0,0.548476454293629,19.0537240537241
0.149222065063649,0.533034714445689,0.644736842105263,45000.0,0.459259259259259,18.8339438339438
0.0973496432212028,0.67861482381531,0.427751196172249,21130.0,0.523338048090523,17.2466422466422
0.0838815789473684,0.535642232683255,0.784799316823228,43250.0,0.461756373937677,20.1770451770452
0.0439238653001464,0.496901626646011,0.744618395303327,50278.0,0.255555555555556,18.0525030525031
0.0948019801980198,0.540732265446224,0.605905511811024,57725.0,0.712530712530713,20.4945054945055
0.039568345323741,0.898148148148148,0.949206349206349,109167.0,0.140707298720843,18.1990231990232
0.0363506771204562,0.422759433962264,0.73051010587103,42750.0,0.358490566037736,22.2527472527473
0.135907335907336,0.755347996384453,0.747211895910781,42404.0,0.324942791762014,19.957264957265
0.0724441435341909,0.858860759493671,0.831111111111111,76061.0,0.0569675723049956,20.9340659340659
0.0873730599731749,0.700573667272982,0.816952678107124,82269.0,0.183387270765912,21.3247863247863
0.115044247787611,0.677846425419241,0.580813953488372,72266.0,0.542397660818713,22.960927960928
0.11993410214168,0.633769322235434,0.601274787535411,70244.0,0.23771676300578,20.8608058608059
0.0694372741352607,0.629342723004695,0.811419591409115,69179.0,0.0937618147448015,22.7167277167277
0.0752582390555829,0.70377358490566,0.806264501160093,54427.0,0.113986444855206,
0.0524450744153083,0.603202846975089,0.735802469135802,50857.0,0.241545893719807,
0.0544982698961938,0.528547439126784,0.697169811320755,57829.0,0.23159509202454,
0.16894018887723,0.259358288770053,0.230252100840336,17708.0,0.87378640776699,
0.0916808149405773,0.389891696750903,0.622369878183832,40552.0,0.292682926829268,20.4212454212454
0.072140484100617,0.832820061592609,0.678544914625093,98462.0,0.112262521588946,19.8107448107448
0.0568769389865564,0.447865353037767,0.88712011577424,58500.0,0.242152466367713,20.2014652014652
0.0879811468970935,0.494908350305499,0.804054054054054,43578.0,0.206703910614525,
0.0827296097218976,0.511682242990654,0.634423897581792,53952.0,0.305194805194805,
0.126045400238949,0.457066189624329,0.618236472945892,32225.0,0.568516421291053,
0.247666905958363,0.534580498866213,0.285266457680251,27116.0,0.56687898089172,21.8376068376068
0.139240506329114,0.467680608365019,0.4325,34509.0,0.953626634958383,
0.128583128583129,0.605263157894737,0.587982832618026,59479.0,0.195945945945946,
0.124028387968908,0.389159561510353,0.602141680395387,43882.0,0.701822916666667,21.1782661782662
0.153035624686402,0.455217391304348,0.689159292035398,43642.0,0.270325203252033,23.2295482295482
0.0326340326340326,0.512575452716298,0.653352353780314,40776.0,0.421545667447307,20.1526251526252
0.0817907877744296,0.616228070175439,0.71569433032046,45161.0,0.0836909871244635,21.3492063492064
0.0862884160756501,0.611660415956359,0.732954545454545,47479.0,0.35675306957708,21.7399267399267
0.182375478927203,0.323087431693989,0.393162393162393,30156.0,0.486011191047162,
0.174512987012987,0.431635388739946,0.26878612716763,24036.0,0.62962962962963,
0.0580399619410086,0.643529411764706,0.826589595375723,50212.0,0.220299884659746,21.6422466422466
0.100961538461538,0.489969135802469,0.550724637681159,41329.0,0.533333333333333,20.3235653235653
0.0331152902698283,0.590240123934934,0.602773246329527,53401.0,0.227692307692308,
0.132510729613734,0.514809590973202,0.257352941176471,30231.0,0.324146981627297,22.9120879120879
0.0652019844082211,0.729166666666667,0.707740916271722,47470.0,0.222943722943723,20.1037851037851
0.124417353890283,0.540313754104341,0.799485861182519,71302.0,0.240863787375415,
0.0691525423728814,0.594461538461538,0.667194928684628,53029.0,0.224365482233503,20.5433455433455
0.108680792891319,0.586674358234785,0.524506217995611,37491.0,0.570873786407767,17.5396825396825
0.0552504038772213,0.358335863953841,0.553191489361702,53892.0,0.730218538055765,22.8144078144078
0.0446702907114157,0.644761459307764,0.72318339100346,74223.0,0.160520607375271,22.3260073260073
0.1220703125,0.314285714285714,0.462471569370735,28710.0,0.428333333333333,18.6385836385836
0.0671880554568077,0.640176600441501,0.743509047993706,68097.0,0.210671573137075,
0.0518300828212664,0.65975696926376,0.779359430604982,44893.0,0.280851063829787,
0.0823988298391029,0.425403225806452,0.386785960082588,31040.0,0.815384615384615,
0.0446672743846855,0.605351170568562,0.675609756097561,56154.0,0.275938189845475,18.3699633699634
0.0384615384615385,0.857142857142857,0.896296296296296,102629.0,0.1712506486767,
0.200525394045534,0.561224489795918,0.0904255319148936,32983.0,0.99581589958159,15.5128205128205
0.0834697217675941,0.566472002748197,0.581622678396872,39937.0,0.291479820627803,15.3174603174603
0.0674114021571649,0.691592005513439,0.829809725158562,72207.0,0.114688128772636,15.7814407814408
0.0721700444883836,0.401271354787445,0.519570222563315,40081.0,0.560874089490114,19.5665445665446
0.0824272185198176,0.620056057303021,0.47024308466052,63333.0,0.538961038961039,16.2698412698413
0.0920781893004115,0.650321941555225,0.777134587554269,92560.0,0.252663622526636,14.6825396825397
0.0572472594397077,0.826681049982021,0.770281810418446,91512.0,0.223849372384937,19.2246642246642
0.0657130084935181,0.500945537065053,0.745695033691041,62356.0,0.635209713024283,14.6336996336996
0.0419880034275921,0.63434798947764,0.819089207735496,53897.0,0.179611650485437,
0.101890756302521,0.628462273161414,0.437974683544304,64583.0,0.306849315068493,19.5909645909646
0.0704828660436137,0.729138166894665,0.889468196037539,72281.0,0.144702842377261,
0.0816455696202532,0.594501718213058,0.743589743589744,57328.0,0.25503355704698,15.5128205128205
0.0711764705882353,0.793904958677686,0.769475357710652,81632.0,0.139925373134328,22.2771672771673
0.0888536295120984,0.457510191282534,0.509240246406571,38531.0,0.31404958677686,18.1257631257631
0.1012,0.449230769230769,0.549800796812749,45914.0,0.221734357848518,
0.0278528934559221,0.736100815418829,0.914075286415712,65516.0,0.266488413547237,18.3211233211233
0.13773965691221,0.398814949863263,0.646271510516252,46214.0,0.436274509803922,18.8827838827839
0.0676043557168784,0.832010582010582,0.796342477140482,88611.0,0.145884270578647,16.4407814407814
0.0673828125,0.257032542746828,0.507566938300349,34821.0,0.701456310679612,18.1990231990232
0.0762052877138414,0.937402190923318,1.0,32356.0,0.511994516792324,18.2967032967033
0.218468468468468,0.614237288135593,0.376666666666667,32708.0,0.600771456123433,16.5873015873016
0.0744219653179191,0.625525946704067,0.568565400843882,51858.0,0.194971537001898,19.4688644688645
0.0558389261744966,0.735220649458784,0.70701581027668,61375.0,0.537764350453172,
0.068013468013468,0.54233409610984,0.613861386138614,33970.0,0.491188175099488,16.7826617826618
0.0702702702702703,0.832120329936924,0.980059820538385,141875.0,0.1854893908282,
0.0572045331894226,0.374721851357365,0.785888077858881,37500.0,0.423076923076923,23.1074481074481
0.181403828623519,0.47165160230074,0.280898876404494,39792.0,0.908823529411765,
0.0543933054393305,0.613992762364294,0.778947368421053,84688.0,0.295546558704453,22.6190476190476
0.0662810315738732,0.469301183299844,0.520343580470163,51571.0,0.271307742355237,19.4200244200244
0.0594277329420396,0.414373947220663,0.568588469184891,44449.0,0.364864864864865,22.5457875457875
0.116308470290771,0.4,0.708908406524467,30962.0,0.283367556468172,
0.134683098591549,0.50958904109589,0.212410501193317,27054.0,0.221095334685598,21.3980463980464
0.127450980392157,0.526223776223776,0.325663716814159,28315.0,0.650793650793651,
0.0889101338432122,0.59527972027972,0.649797570850202,41149.0,0.591748099891422,20.2258852258852
0.04543429844098,0.421560035056968,0.692023633677991,42472.0,0.265017667844523,20.3724053724054
0.0270627062706271,0.654320987654321,0.566455696202532,47364.0,0.190889370932755,19.2979242979243
0.0521528198908429,0.619311875693674,0.753799392097264,56525.0,0.501459854014599,17.0757020757021
0.0792931581332125,0.463779956427015,0.633705932932072,34460.0,0.568627450980392,19.8107448107448
0.0733082706766917,0.767918088737201,0.963800904977376,151250.0,0.117299578059072,19.981684981685
0.0885504794134236,0.45250501002004,0.813384813384813,40746.0,0.448780487804878,19.3223443223443
0.173184357541899,0.505990783410138,0.168981481481481,15860.0,0.749326145552561,20.4945054945055
0.120441051738762,0.366035182679296,0.502123142250531,22242.0,0.69097054563013,18.3699633699634
0.193154761904762,0.48961038961039,0.344390607528886,43768.0,0.482317531978932,20.6654456654457
0.042433234421365,0.609302325581395,0.814694408322497,79052.0,0.254826254826255,20.982905982906
0.111599297012302,0.451612903225806,0.74061433447099,49196.0,0.751677852348993,19.7619047619048
0.087821043910522,0.773549359457423,0.276073619631902,67578.0,0.307178631051753,18.1746031746032
0.0406905055487053,0.526515151515151,0.863013698630137,66875.0,0.0885608856088561,
0.111185086551265,0.456747404844291,0.672509225092251,56136.0,0.588838999358563,19.004884004884
0.0906474820143885,0.66813880126183,0.663385826771654,48583.0,0.500821018062397,19.4688644688645
0.0407407407407407,0.647435897435897,0.634730538922156,58750.0,0.12589928057554,18.1257631257631
0.0219391365888181,0.872200263504611,0.698483997754071,94773.0,0.0860696517412935,
0.0748876684972541,0.607843137254902,0.542972699696663,47310.0,0.889007470651014,24.3772893772894
0.16510172143975,0.514415781487102,0.499280575539568,52770.0,0.580357142857143,20.6166056166056
0.16036308623298,0.483631871525633,0.648686030428769,38264.0,0.586021505376344,
0.166265060240964,0.177675585284281,0.328103683492497,20018.0,0.857634902411022,22.5946275946276
0.137809187279152,0.511157239231967,0.561338289962825,47159.0,0.296738265712013,19.3223443223443
0.0671378091872792,0.56203164029975,0.848571428571429,81346.0,0.185161699429296,18.1501831501831
0.0296108291032149,0.937235271467077,0.950325732899023,117292.0,0.0452775073028238,19.3956043956044
0.0711126233412725,0.647983595352016,0.619348054679285,47452.0,0.292049756625203,17.7106227106227
0.0313102119460501,0.477699041267195,0.662747979426892,54571.0,0.422018348623853,15.976800976801
0.115577889447236,0.743990384615385,0.639774859287054,38831.0,0.219061691909863,
0.0830993823694554,0.364244315648685,0.65084388185654,39639.0,0.0,23.5225885225885
0.0719971056439942,0.63302752293578,0.68093023255814,76739.0,0.251319957761352,17.7106227106227
0.0676748582230624,0.631692418253683,0.58508604206501,46600.0,0.995873452544704,16.4652014652015
0.0386111942532176,0.494655729555058,0.6535654126895,38965.0,0.355981416957027,
0.0918866080156403,0.504594820384294,0.761992619926199,44286.0,0.419067215363512,26.4529914529915
0.0656753407682776,0.69317540891145,0.708830548926014,46681.0,0.585485854858549,15.3174603174603
0.0281312793034159,0.511377245508982,0.662007623888183,50000.0,0.276923076923077,21.6666666666667
0.0688599846977812,0.528370957901159,0.476635514018692,38059.0,0.763285024154589,17.1489621489621
0.279874213836478,0.290059347181009,0.186136071887035,19395.0,0.643153526970954,20.4700854700855
0.105806451612903,0.506717850287908,0.404661016949153,22332.0,0.798913043478261,15.7326007326007
0.048747461069736,0.495061011040093,0.708502024291498,43112.0,0.438775510204082,18.6385836385836
0.0914454277286136,0.583083383323335,0.564615384615385,33773.0,0.372233400402414,17.3443223443223
0.171928489920122,0.473148473148473,0.420533070088845,43702.0,0.814696485623003,14.8778998778999
0.0959949141767324,0.682661171622019,0.775656324582339,70250.0,0.197934595524957,22.1062271062271
0.0967177242888403,0.393707668778676,0.749500998003992,35028.0,0.367066895368782,21.3003663003663
0.0681276798475464,0.470346885490489,0.667879890809827,40508.0,0.418648905803996,17.7106227106227
0.107971445568114,0.853762297261367,0.849945828819068,98877.0,0.0848648648648649,
0.122641509433962,0.516967706622879,0.560830860534125,45903.0,0.503317116320212,
0.0426940639269406,0.617870310127955,0.604854755272583,58974.0,0.332748538011696,20.3724053724054
0.112826603325416,0.440686274509804,0.768433179723502,44565.0,0.281879194630872,
0.0744509908944831,0.564028776978417,0.769807280513919,70685.0,0.156156156156156,25.7448107448107
0.0722269991401548,0.911528150134048,0.869811320754717,108472.0,0.604184457728437,22.6678876678877
0.13768115942029,0.699427480916031,0.528112449799197,30326.0,0.233766233766234,
0.0771725032425422,0.46378439079169,0.453175457481163,44454.0,0.415545590433483,22.5213675213675
0.128491620111732,0.544144144144144,0.319083296606435,35096.0,0.701149425287356,20.8852258852259
0.169437340153453,0.342657342657343,0.375,47649.0,0.804504504504505,19.8840048840049
0.0889830508474576,0.782249742002064,0.689067201604814,72721.0,0.133296460176991,21.0561660561661
0.0428316478286734,0.548703170028818,0.745945945945946,50046.0,0.270676691729323,15.1221001221001
0.0809917355371901,0.598853868194842,0.236559139784946,30493.0,0.0,
0.0634441087613293,0.423793395427604,0.633085896076352,29571.0,0.432835820895522,15.4151404151404
0.0286532951289398,0.63383187209902,0.764887063655031,66875.0,0.15311004784689,17.4664224664225
0.134784020785969,0.470872406933788,0.691744340878828,46103.0,0.355457227138643,
0.114880493446415,0.486725663716814,0.542528735632184,35531.0,0.420817369093231,17.7350427350427
0.0707737440410708,0.509462300991289,0.765556253928347,42332.0,0.433070866141732,
0.311893203883495,0.511976047904192,0.259501965923984,15976.0,0.581052631578947,21.4468864468864
0.130434782608696,0.642788920725883,0.966911764705882,38692.0,0.54381161007667,19.7863247863248
0.0641579272054287,0.824449594438007,0.717171717171717,66974.0,0.134060795011691,
0.128841607565012,0.717627118644068,0.651083238312429,43922.0,0.313340227507756,
0.0600284495021337,0.793858477970627,0.828520919269299,101118.0,0.0895669291338583,20.6410256410256
0.0873347251217815,0.495910330202969,0.778704297626684,51607.0,0.225375626043406,
0.0632630410654828,0.612292358803987,0.705490848585691,59105.0,0.367417677642981,21.3003663003663
0.14441416893733,0.495477386934673,0.775058275058275,36250.0,0.575250836120401,19.1758241758242
0.1,0.696711327649208,0.740591397849462,63029.0,0.466542750929368,
0.0958174904942966,0.508468947193623,0.693558474046279,46127.0,0.467005076142132,18.5164835164835
0.108708708708709,0.405762871988663,0.82886216466235,50361.0,0.0,21.4468864468864
0.0395220588235294,0.685012701100762,0.721207307386815,53450.0,0.183566433566434,23.009768009768
0.0562632696390658,0.399339933993399,0.874751491053678,40406.0,0.701005025125628,
0.0517456359102244,0.528819250139899,0.835269271383316,48047.0,0.316008316008316,23.009768009768
0.142696629213483,0.49678800856531,0.225225225225225,36845.0,0.830013280212483,19.029304029304
0.08715953307393,0.857423795476893,0.884763124199744,143352.0,0.0231854838709677,22.1794871794872
0.0805333333333333,0.469407733724914,0.669926650366748,42261.0,0.438478747203579,18.980463980464
0.0342426001160766,0.772425249169435,0.953185955786736,94722.0,0.0804935370152761,
0.0867970660146699,0.851004464285714,0.826086956521739,104728.0,0.633251833740831,20.1526251526252
0.0613254203758655,0.729704797047971,0.733333333333333,86518.0,0.397385620915033,17.026862026862
0.0788781770376862,0.696796840719614,0.850642927794263,91375.0,0.124555160142349,
0.0779753761969904,0.380083420229406,0.657068062827225,40887.0,0.353383458646617,19.7619047619048
0.0281827016520894,0.914691943127962,0.785407725321888,170455.0,0.59375,19.8595848595849
0.0812146892655367,0.48590021691974,0.347938144329897,42798.0,0.996192893401015,20.6166056166056
0.0643335048893464,0.812770043206913,0.70961145194274,99926.0,0.0969162995594714,20.5677655677656
0.0660117878192534,0.782069970845481,0.894661921708185,101776.0,0.0384047267355982,19.3711843711844
0.107705053852527,0.336334405144695,0.506201550387597,30293.0,0.432448036951501,19.3467643467643
0.158959537572254,0.187655860349127,0.623670212765957,22560.0,0.857487922705314,20.6166056166056
0.0679549114331723,0.863964464186563,0.853826850690088,96933.0,0.155349291646312,17.5641025641026
0.0922924247436322,0.574084199015856,0.66914710933028,47172.0,0.386773547094188,22.2771672771673
0.0476078799249531,0.589683718955636,0.654045643153527,58640.0,0.26509186351706,
0.289500509683996,0.515583259127337,0.292119565217391,18732.0,0.730275229357798,
0.0841176470588235,0.598403006106153,0.565645514223195,36754.0,0.404163052905464,21.7399267399267
0.0538876058506544,0.604924242424242,0.755068937550689,46659.0,0.225287356321839,19.3223443223443
0.0596833130328867,0.351162790697674,0.858752166377816,51218.0,0.300275482093664,
0.117357001972387,0.214346712211785,0.675132275132275,25208.0,0.895287958115183,22.1550671550672
0.216686674669868,0.347605893186004,0.194122196442382,20169.0,0.744360902255639,21.959706959707
0.0331152902698283,0.590240123934934,0.602773246329527,53401.0,0.181988742964353,21.959706959707
0.0819397993311037,0.652335456475584,0.8576,44511.0,0.763247863247863,
0.0691144708423326,0.860215053763441,0.827160493827161,118563.0,0.718954248366013,20.958485958486
0.113344051446945,0.460811756473058,0.420624151967436,25477.0,0.744514106583072,21.3736263736264
0.0919798093101514,0.506431956668923,0.152582159624413,21856.0,0.590106007067138,
0.0707716913234706,0.71955186122154,0.588235294117647,44480.0,0.175623052959502,20.8852258852259
0.10550250113688,0.454623287671233,0.519402985074627,47401.0,0.303939962476548,20.2503052503052
0.0892233856893543,0.641817466561762,0.70525917517972,66788.0,0.255424063116371,21.2515262515263
0.0282317979197623,0.932381352372952,0.95926517571885,111813.0,0.0,21.0805860805861
0.0687022900763359,0.738005390835579,0.644618834080718,53693.0,0.0647359454855196,23.4493284493284
0.165712650257584,0.652342738804038,0.930122116689281,58763.0,0.56454491374182,20.2991452991453
0.0944716585024493,0.408932714617169,0.669957686882934,38800.0,0.342618384401114,
0.0879249706916764,0.729842931937173,0.83690587138863,74375.0,0.341784989858012,21.5689865689866
0.0549479166666667,0.587308439456076,0.74633653360283,57620.0,0.335384615384615,20.8363858363858
0.0438100621820237,0.4082484990864,0.759103641456583,45223.0,0.26984126984127,18.4920634920635
0.0344155844155844,0.554796858996244,0.676282051282051,51667.0,0.223816355810617,
0.0986632718014004,0.439622641509434,0.679752066115702,39850.0,0.213740458015267,21.2271062271062
0.239072847682119,0.369643779039752,0.443704600484262,32473.0,0.368758002560819,18.9072039072039
0.0642260757867694,0.454445361959813,0.60164997053624,40983.0,0.5198973042362,
0.0384520581710624,0.607839113482454,0.902484939759036,76222.0,0.188381274675691,
0.12914093206064,0.438378378378378,0.567164179104478,41524.0,0.479338842975207,16.7826617826618
0.206349206349206,0.559405940594059,0.602020202020202,32438.0,0.460076045627376,16.3186813186813
0.0638864241348713,0.621517027863777,0.473684210526316,45375.0,0.137096774193548,18.6141636141636
0.035548686244204,0.955642530984997,0.784667418263811,157109.0,0.0426327599102468,
0.153490759753593,0.284549964564139,0.329726944873776,23783.0,0.84472049689441,23.0586080586081
0.0715883668903803,0.557172557172557,0.392529950669486,50703.0,0.831094049904031,
0.135163307852675,0.731965811965812,0.53448275862069,30664.0,0.674937965260546,21.984126984127
0.157769869513642,0.62625754527163,0.703225806451613,47115.0,0.115275411697899,18.6385836385836
0.22509702457956,0.4,0.230829420970266,20784.0,0.737201365187713,22.9120879120879
0.0715953307392996,0.423906705539359,0.733798604187438,29262.0,0.558558558558559,23.4493284493284
0.153085443037975,0.471777269260107,0.737125288239815,36327.0,0.434146341463415,19.2735042735043
0.135164835164835,0.490316901408451,0.604203152364273,34273.0,0.646258503401361,20.8852258852259
0.0635789473684211,0.392060491493384,0.585924713584288,45714.0,0.318725099601594,19.4200244200244
0.0305980528511822,0.901755305213518,0.877431906614786,102426.0,0.223241590214067,21.3003663003663
0.0672939494997618,0.534409423055949,0.726240721874545,64074.0,0.582842415316642,22.3260073260073
0.157819225251076,0.489775051124744,0.316831683168317,32537.0,0.720787207872079,
0.0259684972328651,0.896409872849663,0.8302561048243,109107.0,0.0306469920544835,20.9340659340659
0.167501789549034,0.654305468258957,0.4,39643.0,0.644933228593873,
0.0838709677419355,0.526025719534599,0.304399524375743,36136.0,0.368421052631579,20.3235653235653
0.0516117969821674,0.795220243673852,0.814572742677318,101548.0,0.236708275543227,21.3736263736264
0.0534487906837862,0.56299006795609,0.8,54012.0,0.288135593220339,23.5470085470085
0.164741336012054,0.719693339722089,0.855442176870748,54023.0,0.613240418118467,
0.146443514644351,0.551115723923197,0.343440233236152,40239.0,0.414652014652015,19.029304029304
0.104054054054054,0.488394584139265,0.730519480519481,28784.0,0.428571428571429,20.1770451770452
0.079191698525396,0.409133709981168,0.503046127067015,27896.0,0.384428223844282,20.2503052503052
0.0644865525672372,0.703991130820399,0.173913043478261,51900.0,0.161255411255411,
0.0989136649514008,0.591956841589014,0.381720430107527,49414.0,0.808358817533129,21.9352869352869
0.209003215434084,0.241830065359477,0.463203463203463,23176.0,0.422644163150492,22.3992673992674
0.0457987738910927,0.652025378233285,0.791376451077944,72137.0,0.209016393442623,23.3272283272283
0.0423407917383821,0.706049149338374,0.89288506645817,96500.0,0.0794117647058823,22.0818070818071
0.0879059350503919,0.64058106841612,0.871645274212369,53438.0,0.39047619047619,20.8852258852259
0.0272572402044293,0.479408658922914,0.879391100702576,55531.0,0.130111524163569,
0.0684326710816777,0.559075071270193,0.867558528428094,67989.0,0.404554588077696,
0.115951742627346,0.345130237825595,0.650524213679481,40164.0,0.466780238500852,18.1013431013431
0.124273724983861,0.530135301353014,0.56364974245769,51912.0,0.219955898566703,
0.120500782472613,0.212738853503185,0.741293532338308,26528.0,0.820143884892086,19.2002442002442
0.0252596126859388,0.691597414589104,0.834910620399579,80027.0,0.42,23.4981684981685
0.108730158730159,0.594614264919942,0.756152125279642,48995.0,0.400452488687783,23.4737484737485
0.0948540706605223,0.587868852459016,0.538576779026217,46070.0,0.436513899323817,22.5946275946276
0.133618385889898,0.573578595317726,0.24790236460717,25923.0,0.453061224489796,
0.0714604734256364,0.846961084390031,0.639455782312925,99375.0,0.0686878256750355,25.5982905982906
0.0943396226415094,0.496984318455971,0.762573099415205,40769.0,0.284860557768924,18.5164835164835
0.156514382402707,0.464629315223543,0.271973466003317,30229.0,0.391927083333333,20.3724053724054
0.160653505786249,0.616807610993658,0.427758816837315,53810.0,0.478703703703704,21.5934065934066
0.329,0.482442748091603,0.259206798866856,44500.0,0.985576923076923,20.8119658119658
0.340753424657534,0.379093198992443,0.16711590296496,9435.0,0.991758241758242,18.3455433455433
0.0684852002321532,0.173464249748238,0.658238884045336,38367.0,0.735239279055314,17.1978021978022
0.0992753623188406,0.755858440937351,0.739354234908751,71696.0,0.325853658536585,15.7570207570208
0.0968572900566718,0.874623871614845,0.906178489702517,113883.0,0.153449084936649,22.9365079365079
0.0526086956521739,0.504222972972973,0.832923832923833,44628.0,0.360869565217391,
0.087821043910522,0.773549359457423,0.276073619631902,67578.0,0.651515151515151,19.8595848595849
0.0681244743481918,0.560816326530612,0.703396226415094,57772.0,0.796954314720812,17.1978021978022
